D,S,J,Q,ho_ratio,do_ratio,hc_ratio,hz_ratio,du_ratio,Hi,y
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,4,9.68429184
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,5,9.58786678
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,6,10.5964298
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,7,10.6955404
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,8,11.9390802
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,9,12.0742903
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,10,11.0939903
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,11,12.4
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,12,13
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,2,13.8571596
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,3,13.9846001
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,4,11.7567501
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,5,11.4482298
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,6,12.7036695
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,7,12.7860498
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,8,14.2254801
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,9,14.8170996
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,10,14.2379999
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,11,15.4
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,12,16.7
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,2,16.7377605
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,3,16.0149403
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,4,13.38587
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,5,13.4000101
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,6,14.8316002
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,7,15.7620697
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,8,17.8649197
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,9,19.3771591
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,10,18.6051292
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,11,21.1
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,12,24.2
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,2,4.83
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,3,3.41
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,4,3.94
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,5,3.98
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,6,3.82
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,7,3.8
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,8,4.2
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,9,3.81
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,10,4.37
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,11,4.59
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,12,5.61
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,2,7.95
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,3,6.25
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,4,4.61
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,5,5.54
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,6,7.24
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,7,7.27
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,8,7.75
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,9,7.53
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,10,7.93
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,11,8.01
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,12,9.44
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,2,10
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,3,8.24
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,4,7.99
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,5,8.36
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,6,8.75
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,7,9.97
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,8,10.03
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,9,9.83
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,10,9.84
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,11,11.1
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,12,10.9
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,2,12.72
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,3,9.78
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,4,10.43
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,5,11.07
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,6,12.74
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,7,12
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,8,13.07
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,9,13.72
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,10,13.5
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,11,14.4
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,12,17
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,2,16.71
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,3,13.03
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,4,12.72
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,5,13.93
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,6,15.36
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,7,16.47
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,8,18.36
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,9,17.1
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,10,17.7
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,11,18
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,12,20.3
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,2,4.43
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,3,3.25
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,4,3.56
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,5,1.82
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,6,1.47
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,7,1.1
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,8,1.28
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,9,1.56
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,10,2.97
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,11,3.91
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,12,4.34
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,1,5.37
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,2,6.37
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,3,5.09
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,4,4.55
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,5,3.7
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,6,4.39
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,7,3.23
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,8,4.63
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,9,4
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,10,5.36
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,11,6.06
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,12,7.04
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,1,10.9
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,2,10.8
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,3,9.63
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,4,11.6
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,5,10.6
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,6,10.6
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,7,11.8
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,8,12.5
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,9,12.6
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,10,14.6
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,11,16.3
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,12,15.6
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,1,5.52934599
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,2,5.111063
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,3,4.80219078
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,4,4.4613781
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,5,4.27852106
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,6,4.3987112
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,7,4.32837105
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,8,5.35292101
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,9,5.82175684
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,10,6.88877821
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,11,7.56837797
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,12,8.04098988
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,1,7.33658504
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,2,7.31291819
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,3,7.43629408
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,4,7.06782389
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,5,7.51538086
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,6,7.40938282
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,7,8.19846153
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,8,7.44980812
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,9,9.23834229
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,10,11.3573799
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,11,11.7252998
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,12,13.0935297
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,1,7.03245211
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,2,5.33525991
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,3,4.58938789
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,4,4.60184717
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,5,3.73911595
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,6,4.14527512
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,7,4.18880701
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,8,4.78275013
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,9,4.914011
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,10,5.68661022
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,11,6.23683977
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,12,7.90236807
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,1,10.8245897
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,2,8.24676514
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,3,7.57557678
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,4,6.93939209
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,5,6.19903088
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,6,6.53507519
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,7,6.22805595
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,8,7.06291485
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,9,8.59732342
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,10,8.61794376
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,11,10.8189001
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,12,10.2569599
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,1,14.5024204
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,2,11.7512197
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,3,11.2777395
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,4,9.25187206
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,5,8.84933376
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,6,8.47172356
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,7,9.25801182
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,8,9.95346546
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,9,10.7565498
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,10,13.2572002
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,11,13.1074495
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,12,14.3972902
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,1,5.51310015
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,2,5.19297791
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,3,4.63443995
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,4,4.59706116
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,5,3.64344001
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,6,4.02060699
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,7,3.44521689
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,8,4.00379086
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,9,4.53979015
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,10,5.15088797
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,11,6.05923891
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,12,5.5231061
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,1,6.26115799
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,2,11.1409101
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,3,7.12822104
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,4,7.87671995
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,5,5.51775789
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,6,5.92109108
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,7,6.8620491
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,8,6.37562323
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,9,7.42578602
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,10,8.92020988
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,11,9.15205479
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,12,9.56194592
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,1,10.7213402
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,2,10.7719498
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,3,11.2728701
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,4,10.3318396
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,5,8.36897469
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,6,8.21333504
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,7,7.7434268
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,8,8.81122208
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,9,10.2279301
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,10,12.2850904
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,11,13.0674105
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,12,13.6782503
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,1,5.95779514
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,2,4.9536109
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,3,4.90504789
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,4,4.69999599
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,5,4.33880281
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,6,4.64190102
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,7,4.91376209
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,8,5.94277716
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,9,5.77377415
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,10,8.84282017
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,11,8.25238037
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,12,7.76366091
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,1,8.62465954
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,2,8.34336472
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,3,9.09213448
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,4,7.53990507
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,5,6.56622219
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,6,7.36276197
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,7,7.61812401
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,8,8.37123585
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,9,10.5217896
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,10,11.5945301
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,11,12.9570799
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,12,12.7229204
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,1,0
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,2,5.2943368
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,3,4.77843189
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,4,4.71095419
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,5,4.36588717
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,6,3.85663295
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,7,4.40283298
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,8,4.66564703
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,9,5.39603996
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,10,6.2325058
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,11,6.74859285
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,12,7.21924019
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,1,0
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,2,8.00496006
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,3,7.31435919
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,4,7.68806219
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,5,6.77466917
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,6,6.633389
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,7,7.51058102
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,8,8.53203201
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,9,8.85707855
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,10,9.99625111
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,11,10.3140202
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,12,11.0412197
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,1,4.82069111
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,2,4.792243
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,3,4.74520016
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,4,4.40471983
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,5,4.07375908
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,6,3.11550093
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,7,4.18169785
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,8,5.02273798
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,9,5.16622114
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,10,5.57831287
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,11,5.91409922
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,12,5.72468615
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,1,7.57222414
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,2,7.97250319
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,3,7.40954113
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,4,6.89105082
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,5,6.44090223
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,6,7.06965494
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,7,6.80150318
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,8,7.13504219
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,9,8.06906319
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,10,8.20188618
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,11,10.0035
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,12,10.8796797
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,1,10.0775299
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,2,10.1185703
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,3,9.7133379
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,4,9.92855644
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,5,10.28654
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,6,9.46473122
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,7,9.62354946
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,8,10.4014902
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,9,10.2996502
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,10,12.1471996
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,11,13.2590199
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,12,14.9945698
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,1,4.991117
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,2,5.22144413
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,3,5.60314608
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,4,4.84938383
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,5,4.22385502
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,6,4.56599998
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,7,3.35993099
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,8,4.92970419
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,9,4.3576951
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,10,6.07294178
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,11,6.19741821
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,12,6.48292303
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,1,0
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,2,4.6119442
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,3,4.69179487
